,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
4176,-404.29922,120.97127,37.600063,46.221924,15.209475,16.315634,12.883516,6.1657925,4.4165545,-5.2761393,-1.6338899,-0.22731815,1.3841201
4177,-379.054,124.863266,20.100962,49.469902,21.553389,15.7008295,7.8778605,-2.3328667,4.3636546,-0.14993814,0.4408146,-1.8882378,-2.1969097
4178,-410.11157,131.85165,30.215471,32.45378,18.780872,16.735456,14.729106,6.786219,7.4475894,0.8288117,0.548931,1.0285097,-0.23854585
4179,-348.7423,140.18193,6.4568563,43.478367,4.991102,4.308543,12.168082,5.435939,5.1340675,-8.566643,-4.733594,1.0105176,0.24378738
4180,-387.8818,102.50588,4.2717166,39.100163,2.0820363,8.261992,2.5412557,2.107276,1.7169114,-3.6551619,0.815627,-1.5501709,-0.69325715
4181,-382.7957,95.63856,-2.4080768,52.00477,9.381485,11.104639,6.0807414,-3.713451,1.2537626,0.17442113,-1.2275977,-6.1510277,-3.7559662
4182,-440.28052,89.12018,8.979016,38.717037,10.704622,16.259436,8.294712,6.3861365,6.500527,0.18339111,1.9182218,-1.2333715,-0.465913
4183,-387.50812,108.47055,2.3482742,26.03042,-1.743052,7.8112526,0.8283258,3.780688,1.7908906,-5.838797,0.96043986,0.8412875,2.3225684
4184,-377.77045,134.50769,18.325897,39.14297,12.814654,12.336876,12.514848,10.75955,10.223556,-3.6571217,-1.2525911,0.5844245,-0.14559133
4185,-326.52988,118.98601,-28.48606,38.045723,6.0247254,7.254725,-1.6844507,-6.3151226,-2.2941928,-9.217877,-1.0187484,-0.54676795,-3.5105476
4186,-335.121,120.423706,-23.527983,37.79097,10.520006,12.09164,1.1726408,-8.7081995,-5.062431,-7.494571,-4.351861,-6.189547,-4.2605524
4187,-376.39545,118.398346,6.9522324,33.487396,5.821216,12.361507,2.6500504,2.805473,2.7215743,-5.0861697,-0.53757286,1.3195727,1.9414085
4188,-366.92618,118.36967,-0.27481455,36.603302,8.63621,12.559191,4.4013247,1.4333471,-0.9303383,-6.141641,-1.0278034,-0.7066655,0.17504023
4189,-360.2719,116.7622,-10.337302,36.008446,16.02113,13.505443,-1.2040584,-1.675933,3.266122,-1.3385445,2.0584946,0.2162404,-1.3038392
4190,-361.41016,116.94299,-6.265158,37.08052,14.076381,17.442013,0.23221667,-2.0428555,1.763274,-7.8380027,-2.6403458,-1.1217669,-0.64913875
4191,-376.86862,126.88111,12.694612,45.333687,16.521748,13.423257,11.641724,3.7275572,5.6974554,-1.4320915,-0.45354736,-0.7384726,-1.6615354
4192,-389.98224,115.98552,14.870348,34.684418,8.203636,14.310436,3.7790003,4.2810802,3.6660876,-2.7467976,-0.23449007,-1.1053219,-1.4207754
4193,-382.87762,123.04103,14.643734,32.67424,8.033014,12.686136,4.191481,6.6154156,3.1540215,-4.69279,-1.6577986,-1.9761475,-0.87887114
4194,-345.44235,124.457954,-8.366728,41.045227,13.600895,16.333513,0.30952713,-3.026893,1.7610407,-10.341614,-1.9598771,1.8822056,-3.4089854
4195,-380.70566,134.82217,21.313839,39.58087,15.5643015,13.974911,5.8856645,1.0394675,7.115782,-2.5595646,-3.3271167,-0.8397427,-2.0223966
4196,-329.04095,126.01484,-24.725225,26.990606,0.9643906,7.9702196,0.05998223,-5.431779,0.41887605,-8.394525,-4.6741576,1.8945986,1.3100255
4197,-406.53198,102.152626,16.201313,39.277794,8.67414,12.941311,1.4501474,1.8286271,3.6366398,-3.0479705,0.31157526,-0.49124372,-1.9888959
4198,-365.45724,126.77581,-1.7433296,24.638554,7.1951175,9.729882,-0.7079193,1.1519476,-1.9816272,-7.980154,0.2788238,3.3504038,1.7810513
4199,-394.18774,114.33572,12.426627,29.665894,8.285549,12.92646,-0.92770135,1.2754719,2.448123,-3.3479984,0.23298149,-0.5897138,-0.9398951
4200,-408.67874,102.74673,17.75957,37.965336,7.8027105,11.472633,0.6309541,5.4923873,5.1925616,-3.635852,2.0870285,1.9656649,-1.4358417
4201,-431.999,108.536285,35.176258,43.1637,22.860275,23.691372,15.900149,13.756418,9.83142,1.7637987,3.0833178,-0.3234536,-0.17059404
4202,-389.86935,121.16716,16.835749,29.827991,8.618868,12.847865,-3.7723014,0.20125075,3.8687754,-1.7281324,0.5675511,-2.5344303,-3.5579457
4203,-366.27042,109.97052,-5.5403857,40.16337,6.121361,10.32466,5.1859713,5.600083,4.988974,-6.1618433,-0.17233348,0.03433373,-2.4404356
4204,-319.7348,127.10822,-25.370916,34.492798,0.090080455,4.87494,0.099717535,1.7923783,9.331306,-8.273296,-4.759198,3.890719,0.6108607
4205,-385.89856,112.24301,11.825246,35.84234,-0.4452318,9.600747,5.8324265,8.331185,7.2512927,-6.634046,-0.8174368,6.0521193,4.004456
4206,-391.35617,111.23403,14.809876,39.179287,4.0183926,9.0937395,5.350543,7.216685,3.5265703,-3.9632678,-0.04329071,-1.1883926,1.6866486
4207,-348.49463,132.06192,-1.9434131,50.580383,24.086678,15.28587,4.7039037,-1.0748997,8.570347,-4.2971897,-2.8960228,0.10314573,-2.7111988
4208,-314.99652,144.64543,-26.365728,31.162893,18.321384,12.170241,3.6851203,-6.675215,-0.5205833,-3.8944666,3.3409631,1.2383002,-5.0050755
4209,-403.8613,134.96088,32.344395,38.516876,19.797012,12.490785,8.930321,4.7640076,7.3312807,0.4422453,-2.1625814,-0.030662803,1.9965446
4210,-341.35666,139.66188,-9.072966,32.99515,15.952704,10.181534,3.2838507,-2.790353,3.6339326,-2.788918,-2.497692,2.0026288,-1.4776328
4211,-402.08484,109.1902,14.368803,42.533615,17.706768,18.927074,11.857843,6.690253,5.0179214,-3.4528353,-0.47339702,-1.6253603,-0.85289896
4212,-404.17148,108.010216,15.442506,44.177406,21.70013,23.99004,11.134239,1.0982558,3.0216691,1.024857,3.8097582,-0.6152531,-2.2123644
4213,-358.27417,133.7462,2.5503798,36.598026,16.804049,15.398351,3.4571764,-2.998176,0.96531796,-4.134145,0.35308668,-0.20329069,-0.9767698
4214,-377.80133,120.437805,8.52956,34.377346,9.68459,19.899414,6.9928565,-1.3774103,5.748797,0.14691056,-0.5615203,1.273371,0.5713483
4215,-387.3017,135.47368,19.747646,36.88171,14.625058,10.336376,12.03054,1.6311328,4.817533,-0.0040820446,-2.4842,0.010086803,1.0912143
4216,-421.4383,97.46884,23.164833,45.991806,20.39511,25.326273,9.830701,4.8281407,9.046519,3.6671762,-1.9924694,-4.9534593,-1.325917
4217,-338.04538,130.38544,-9.970716,42.788734,19.043766,15.801409,-1.7153842,-7.0249987,2.7910533,-4.6677427,-7.585665,-7.223355,-1.6720045
4218,-436.77887,84.09782,17.280745,41.857075,21.630606,24.04103,8.05291,5.658809,3.433196,-2.0489633,0.12546875,-3.5591319,-2.7407763
4219,-360.18,140.7351,7.589426,38.613976,16.888645,12.171496,9.214479,-1.7121618,1.9556034,-1.566445,1.9763656,2.1627207,0.031830296
4220,-414.14093,92.41849,10.019059,40.604465,13.578023,19.375694,9.336708,5.9552813,5.2519345,-0.9346699,2.0003753,0.40438488,0.34852257
4221,-410.5535,98.059654,16.758213,42.667133,10.2853985,14.32026,6.988968,9.132501,6.430323,-2.28064,0.6605232,-0.3416401,1.9013398
4222,-431.31464,83.59707,22.013922,52.19147,18.963165,21.04134,10.028524,7.9711304,3.129696,-3.2933757,1.5627232,-2.3556423,-1.9370579
4223,-418.58426,80.73325,5.3226895,46.16584,18.152498,22.717604,6.5501966,1.2224169,4.5684404,1.9152626,5.1807127,2.4425166,3.1167278
4224,-449.27502,78.85358,22.01558,36.73097,13.67076,19.865837,5.0842557,7.5131507,5.7286096,0.9817928,6.049273,4.5098267,5.687042
4225,-410.95737,95.12103,9.3550205,36.032074,8.76587,14.138701,4.629688,3.6352308,3.5975404,-1.75232,0.8249528,2.6018908,5.872989
4226,-414.92136,100.29727,18.389252,39.21846,18.393782,22.280022,4.7600193,4.634025,4.0761056,-0.81888276,3.3566282,-1.087468,-1.2759964
4227,-463.95355,67.87237,26.253155,46.494236,20.277601,23.585657,11.001416,11.55154,5.796652,3.5905013,9.14386,2.1763628,1.6638718
4228,-384.32947,108.12065,6.367667,43.68015,16.000534,16.98648,0.83883446,0.36849585,3.616819,-4.424537,-1.1366894,-2.3250897,-2.364898
4229,-386.2597,126.22626,17.106863,46.596706,23.433018,17.36387,13.936979,4.650691,6.9665027,-0.3632964,-2.5497868,-2.1820288,-0.62205946
4230,-403.43152,96.30783,13.373457,50.045887,16.79463,18.291204,5.659545,4.089923,3.6623704,-1.5565394,1.5478404,-3.2419174,0.9651298
4231,-393.66476,114.18269,11.8763685,31.979013,9.248113,9.087159,0.5089734,7.16021,4.068691,-3.966432,-3.3815663,-2.1627192,2.8873155
4232,-435.5339,90.50948,27.851625,39.656445,13.004728,22.53121,6.0053434,4.090205,3.730406,-0.112766065,2.2150605,-1.0186512,0.3903221
4233,-553.60065,86.785,34.37819,40.727905,23.940168,23.242836,12.711633,12.399472,10.077783,4.2878747,6.771539,7.0520196,5.147456
4234,-579.4606,57.524204,31.597748,35.2957,25.590714,29.86664,23.278429,20.619268,16.05292,11.974361,11.194704,7.239001,5.558365
4235,-471.39493,78.15326,20.593786,36.739723,11.041548,22.248055,12.012737,9.206632,6.587174,1.1599126,2.24422,-0.9820599,0.7671101
4236,-435.45648,84.8501,15.410069,32.58593,8.577514,16.057457,8.632021,11.827016,8.18217,1.7673347,4.5565596,2.0515387,4.73463
4237,-364.822,123.012764,-3.5487282,34.1785,17.825739,14.164552,-4.6274886,-6.108462,1.0591145,-0.346334,-0.630882,-1.8130023,-2.1444674
4238,-389.7598,114.4487,9.469112,31.138903,8.547026,14.1344,4.8898826,3.8634148,1.5928338,-2.9763982,0.5669193,1.4062752,2.482118
4239,-394.73627,111.87505,5.648805,26.91134,14.12101,16.842945,1.1846747,3.9989312,2.690687,-3.7856066,1.2743249,-0.16359043,-0.2649658
4240,-346.57498,126.462494,-11.958516,27.915358,4.5814743,12.370106,4.8543925,-1.2049171,0.9826665,-1.9454867,-0.966052,-0.083104424,1.0105855
4241,-399.2503,107.11171,13.566637,37.341717,15.01782,22.841291,7.5338783,3.1261106,2.5281754,-1.3419089,1.6695625,-1.1726329,-2.220608
4242,-403.2101,102.50852,11.842557,35.070187,6.3404317,17.117626,11.349718,7.798662,4.0541115,-0.7440216,0.89559704,0.5044785,2.5529418
4243,-429.8694,90.67054,17.704357,34.787746,15.389148,23.67529,6.3659153,2.9263453,2.1934197,1.2677863,3.7258725,-0.98366654,0.5006575
4244,-439.4778,79.808495,16.649351,38.47224,12.845831,18.986603,8.015042,8.824981,4.772123,0.65527767,2.3097055,-0.5382079,2.475259
4245,-371.51102,122.557335,5.6454906,25.568663,-2.868049,6.076814,0.6713166,7.2980065,7.659484,-5.3097663,-4.952293,-1.324012,1.9145733
4246,-383.504,108.18388,-1.8024845,35.020615,18.47674,20.137453,1.3792335,0.1786356,4.2048483,-2.7575598,-0.95736516,-1.0586948,-1.0980448
4247,-377.99762,111.48954,2.5305133,31.454082,0.36479962,9.954583,2.1420279,4.3099504,5.5925493,-5.761233,0.27427912,3.3204174,0.004980667
4248,-419.32477,97.67985,19.879171,34.918957,5.969887,12.302197,3.8087306,9.320427,4.9169655,-3.8015041,2.2814634,1.60564,0.7793297
4249,-380.58893,131.8039,16.86611,40.498894,17.62367,14.663293,7.5560083,2.7890213,4.8612657,-5.096323,-0.042326324,1.7502077,-0.44881544
4250,-403.08585,103.45202,11.200679,34.408333,9.20286,14.748049,4.317837,7.5909734,5.6842575,-2.8956165,-0.9382429,-2.017992,-1.3975656
4251,-415.4005,102.613235,13.243526,24.735666,11.12972,19.870926,2.7763486,5.388954,4.878128,-0.6266627,2.739327,3.0028422,1.4298041
4252,-357.24362,106.440506,33.518375,7.30854,-21.462877,34.984474,-30.465206,-3.360655,2.1437945,-16.415476,4.315541,1.2239968,2.9546747
4253,-349.00958,93.76682,32.596176,20.145628,-20.721075,38.578148,-40.76235,-5.581931,2.9518325,-16.98994,4.3622546,-4.439754,1.2429389
4254,-359.91745,91.92472,30.850775,21.208385,-13.06097,44.084244,-33.406246,-7.465332,2.9990978,-17.626698,2.846344,-3.1721709,0.6007808
4255,-325.76602,112.77116,31.96371,13.577551,-25.954376,42.296124,-41.930557,-16.46341,2.0994732,-20.563902,-3.0061843,-4.5231485,1.9115196
4256,-342.79816,108.980484,30.809889,10.270376,-22.119377,38.718178,-36.959034,-10.137202,1.7285455,-18.682787,2.695744,-1.4885948,1.6175357
4257,-369.5989,93.026375,35.903027,12.51146,-24.0984,35.63017,-31.409735,-3.1619062,4.6794024,-16.53338,2.5422485,-1.216452,2.490943
4258,-398.35983,59.297253,25.531128,22.04861,-12.206152,40.42023,-31.33483,0.69228494,7.193408,-15.720461,3.7714074,-2.7614856,0.11879856
4259,-365.7527,80.60966,21.45473,17.09829,-21.51107,42.41565,-30.85391,-4.202064,8.197781,-17.395103,2.4817579,-1.9030435,3.3664365
4260,-390.73798,64.1653,23.729855,22.684856,-12.816563,40.534103,-28.881525,2.2056043,7.8652425,-15.517806,5.7548747,-1.8315023,0.1422738
4261,-404.77698,51.26218,23.955845,26.223848,-10.517826,45.795162,-25.59398,3.690314,8.353143,-15.298758,6.4830756,-1.4574877,-0.09373895
4262,-386.29584,75.968735,31.780035,23.457159,-12.810721,41.500046,-26.80437,2.4888732,9.495412,-14.7427225,5.2899256,-2.3299375,-0.90139294
4263,-353.2853,91.46759,23.818378,13.762568,-18.25192,42.630573,-34.409885,-1.0756822,5.3935084,-16.072336,7.043586,-2.9036267,0.87402445
4264,-349.99826,97.606926,35.95608,19.622555,-23.346237,32.300434,-38.005203,1.2421149,5.422474,-19.250246,1.166541,-5.3052506,-0.69785064
4265,-352.12112,99.98121,32.36999,20.470627,-6.7580385,38.325397,-33.217297,8.114265,1.4151087,-14.4152,7.639118,-7.34243,-0.40099132
4266,-373.85602,78.07462,13.484507,10.8868885,-6.3115234,22.841301,-27.343073,13.084593,-5.1116023,-2.8174179,10.695224,-3.277514,4.384603
4267,-350.0256,89.537476,24.714348,18.17397,-20.958792,43.531883,-36.42334,-4.974344,4.469343,-22.709997,0.4712101,-4.226589,0.34322664
4268,-355.49503,90.05496,30.4705,17.743849,-18.339212,42.806644,-37.012123,-2.916474,2.3275232,-19.61701,6.4039593,-1.7016695,-0.29344252
4269,-413.295,151.38899,0.06766094,13.540245,-0.57691914,14.693335,-9.031915,5.5067263,0.5079825,-10.819352,-0.376303,-9.192413,-0.20678626
4270,-413.42697,159.6631,10.035511,15.672188,-1.4533108,10.428691,-11.584232,3.316012,-1.0513781,-6.213322,4.052378,-7.475128,-0.5577505
4271,-384.7169,166.21574,-18.382841,26.680988,5.4227905,2.6036572,10.3279705,-6.2504225,-9.408326,-2.2571769,-3.4787693,-5.062425,1.1678435
4272,-431.00668,153.2315,3.3964305,26.664928,8.669941,2.4131947,2.0802908,-4.492997,-9.806022,-3.898764,-2.290586,-7.676969,0.69420743
4273,-418.24606,152.68779,-20.567541,9.354696,5.99956,1.9479167,1.7861044,-6.065201,-8.795775,-1.3896445,2.1498494,-3.131916,1.4189883
4274,-418.79178,152.75461,-18.254368,12.750759,3.7001789,-2.933213,-1.5872298,-4.0049853,-3.8887699,-4.30982,-1.6729547,-1.6239032,1.322439
4275,-377.89066,177.61217,-16.004675,24.43053,9.604635,-0.95444703,5.25492,-5.7303715,-9.888332,-4.8136086,-4.8278227,-5.372956,1.0024871
4276,-416.4269,161.54459,-7.8454447,18.15546,7.9479594,3.5319664,4.4859195,-4.6178184,-6.3613334,-6.00404,-3.2552652,-1.9961289,2.6343665
4277,-426.23276,154.8727,-5.876756,20.78288,12.432121,5.406018,3.227005,-4.2822337,-7.4244614,-2.351572,-0.9825879,-6.3756595,0.398614
4278,-377.59302,166.71875,-15.437418,35.614906,8.626016,-1.0319482,2.9959352,-6.2191267,-5.19659,-0.57191116,-4.7337074,-6.8405433,-0.37584764
4279,-388.06577,155.64088,-14.374084,36.467308,10.402882,5.794464,3.5606904,-6.2179117,-7.858094,-2.6862292,-4.0923734,-7.4272885,-2.1146016
4280,-400.1184,155.85735,-13.961641,16.50526,1.9593772,4.9771776,-1.9951464,-5.459044,-9.537771,-3.3936386,-0.8751798,-5.2109666,2.2443597
4281,-389.71918,167.95967,-9.313411,19.608818,7.3324966,7.6696215,-2.725006,1.2719829,-10.81352,-9.919049,5.235345,-7.092728,1.1216383
4282,-395.97635,163.18597,-5.1821675,27.77262,12.85969,9.408518,-4.066703,1.2067828,-9.415341,-9.168463,2.2523737,-9.145223,0.49465075
4283,-406.40765,163.25945,-2.4551852,20.980913,11.433668,11.325625,-3.4048107,1.279459,-7.5963535,-6.1213193,4.9545636,-9.838149,-1.5279328
4284,-436.64276,153.3994,6.1597857,9.748085,3.294211,11.378118,-3.2926185,5.1639752,-0.930102,-6.6337233,2.3101563,-6.6491218,-0.3884822
4285,-410.7141,158.69066,-0.51094496,11.298868,2.0600958,12.927422,-2.980023,7.518149,-4.636401,-10.071062,2.8463492,-8.031566,-3.0180752
4286,-460.29395,131.72926,10.404838,15.234631,6.1652627,17.778605,-1.294335,6.6416006,-0.1811694,-2.3034735,4.1109805,-6.5793347,-0.94965595
4287,-391.29584,170.40182,2.4741952,19.980024,6.382554,12.773497,-7.989121,1.2994025,-6.492827,-5.450184,6.023616,-7.866195,1.5864044
4288,-402.00052,166.2955,5.666986,17.896425,0.43329456,7.60587,-6.1803536,3.4896061,-6.3275585,-3.210014,4.2135286,-9.611498,2.495295
4289,-390.69986,164.40704,-2.3172138,19.467375,2.0833774,9.768584,-5.1907563,6.8500705,-4.6232753,-4.8261166,6.10109,-8.996454,1.1812928
4290,-390.15436,168.4411,-5.712977,14.923563,1.3400185,5.919804,-4.082795,5.068629,-7.162873,-5.61477,3.0462093,-8.528672,0.19390509
4291,-445.02466,149.12401,-3.4895887,13.88232,11.897719,16.497292,3.6349769,11.5827265,4.1890006,3.640326,7.03729,-4.907279,0.69671035
4292,-380.83145,170.54457,-6.9257517,26.044994,10.88023,9.57109,-0.9565987,4.7501345,-5.4004836,-0.81510603,2.4801278,-8.93115,1.745815
4293,-370.83945,169.39099,-9.146455,34.111683,8.044173,7.8086004,1.549985,-0.98395103,-12.040843,-0.7867616,4.7893934,-10.079521,1.5117519
4294,-394.77893,154.30847,-22.664122,16.60891,8.705199,5.910937,-3.4679048,2.2506988,-7.9466324,-4.5567594,1.7441808,-8.869054,-1.394641
4295,-427.09747,147.42397,-9.801805,21.887281,10.077082,5.907537,1.8962836,5.5258255,-3.5801177,-1.769036,-2.0686927,-9.108228,2.6161065
4296,-401.11954,160.03664,-13.156007,15.357739,6.3961477,3.8509765,-1.723189,1.3309003,-6.2518096,-3.4599185,-3.3206315,-9.8306465,-0.12540437
4297,-384.34595,164.48888,-19.377289,22.537004,9.842082,2.5064678,0.12438646,0.6208014,-7.29263,-1.202441,-3.4665153,-9.537583,0.3287922
4298,-376.08133,171.50856,-15.4452715,25.686049,8.109418,-0.47319445,0.95424366,-0.4194018,-11.267621,-2.825872,-1.7128587,-9.484306,1.0573343
4299,-355.0451,186.86446,-19.86256,16.943512,6.4795475,1.9509039,-0.3067365,2.5919902,-3.7453392,-1.7175789,-2.971431,-7.895698,2.700334
4300,-404.8466,160.65219,-14.559264,11.110091,9.183891,6.1089177,-3.330226,3.566547,-4.893041,-5.1108003,-2.1542976,-10.723827,-3.290182
4301,-394.29333,172.47697,-6.134925,14.433324,7.278109,3.9571452,-3.5591497,-2.1032703,-12.0861845,-5.676264,-2.5130103,-11.394941,-2.5804522
4302,-389.0496,164.90445,-18.40466,16.91612,9.164854,3.6884565,-0.76450896,4.2427526,-5.3730135,-2.6218288,-2.1056716,-9.803806,-0.37954748
4303,-393.5324,170.5227,-11.826353,12.214918,8.978047,5.640336,-0.61866015,4.730308,-7.346678,-6.8120694,-2.6077502,-9.055556,-0.7326371
4304,-388.7649,168.23364,-12.136763,18.851954,7.176364,1.4982064,-1.6213778,0.9615638,-11.801392,-5.7223873,-1.3273083,-10.202908,-0.7258373
4305,-394.95956,177.0083,-4.1799426,10.542626,4.298041,2.6104026,-2.2829897,1.9207817,-7.0918684,-4.6453567,-3.7441864,-9.280858,0.8418277
4306,-373.06216,162.31009,-16.817593,17.862123,3.8734944,15.597883,-7.4107533,4.7413282,-3.8811617,-8.113425,4.488182,-11.632292,-0.8644659
4307,-380.52295,180.60637,-14.133916,9.014544,7.048933,3.5493436,0.11428627,3.8228445,-7.1132913,-4.401034,-2.0568461,-8.078917,0.034939848
4308,-381.6368,173.03734,-15.222849,15.901102,3.7387128,-0.1377537,2.2003386,2.6716683,-8.177362,-3.603868,-2.8285708,-7.279096,2.4586196
4309,-377.0016,177.30457,-12.145223,23.171322,9.672745,1.9528267,3.3641171,-0.1576764,-9.572175,-1.7795347,-3.234725,-10.160204,0.4239415
4310,-380.94873,177.11899,-16.152176,10.093899,4.6743245,1.2765661,-1.9683524,-1.3346119,-6.677056,-3.8993688,-5.725328,-7.84017,1.9169427
4311,-397.01407,166.96683,-15.897248,10.470347,9.980272,8.434982,0.9183465,0.60334384,-5.9721804,-2.7255034,-2.0530336,-7.9986978,-0.53493047
4312,-369.39328,188.84451,-6.5131855,17.721516,5.340127,1.0975431,-0.10738672,-1.6818111,-9.913396,-2.468654,-2.2300508,-8.120368,-0.5056277
4313,-418.69525,150.35179,-14.555451,8.867229,2.5317845,5.12926,1.958216,2.8436441,-5.395998,-2.5995922,-0.0631701,-5.138799,0.82642496
4314,-395.6888,168.21631,-0.10032084,13.2592945,1.4348571,9.921141,-7.9052944,6.480393,0.17747869,-7.8446336,0.25639594,-9.82024,-3.1040902
4315,-400.10275,161.65698,-14.847827,18.248774,9.751698,4.3817825,1.479836,1.609093,-5.8988323,-1.7734104,-3.0983944,-9.447571,0.20672336
4316,-375.93192,169.70268,-18.193453,23.017204,1.4710827,-3.6814926,3.4211154,-0.022739349,-9.626178,-3.2954524,-4.2807665,-6.375368,2.583691
4317,-381.67838,181.89516,-2.031706,21.80219,3.1863549,-3.5474555,-2.5994678,-3.9704213,-10.694136,-4.909259,-5.5623727,-8.862691,1.71569
4318,-324.4874,175.23897,-50.7917,21.818699,7.834644,5.6109033,2.497048,-8.801414,-2.6596494,-1.38058,-6.31614,-5.8388767,-3.6503367
4319,-375.74,172.6668,-32.592995,0.09830852,5.693322,1.0531043,-11.973036,-6.5576863,-1.6717272,-2.793016,-5.1806364,-4.1248436,3.5947056
4320,-342.22897,168.27959,-46.079193,22.193415,11.373536,5.7480927,-4.447575,-11.949395,-6.824886,-3.2175968,-6.05689,-6.1252556,0.34753412
4321,-382.86108,155.88918,-18.542744,15.449387,-3.8638444,4.9482636,-9.680916,4.540219,-1.9436096,-6.745421,4.357657,-9.662061,-0.03919519
4322,-348.22614,172.98659,-38.985924,21.259254,15.58463,9.256985,-5.854526,-10.8776455,-6.027763,-1.1960553,-5.507245,-8.403849,1.3119576
4323,-398.9177,159.15059,-12.907545,24.279972,8.68759,4.797049,2.9237533,-3.368675,-8.413538,-2.7778082,-2.2504425,-3.9851792,3.3043692
4324,-365.12906,165.34499,-22.587296,32.0807,5.8484397,1.4206287,3.2853818,2.4346428,-5.208568,-5.062247,-4.208363,-3.9402575,4.1592855
4325,-452.6402,142.21062,8.085577,23.952116,15.202404,12.357567,-2.6082284,-5.076856,-8.157828,-6.466721,-3.362485,-6.5670724,-1.6984394
4326,-375.7012,158.46016,-26.049072,34.80892,10.984896,3.0783474,5.9456286,-1.7679973,-4.4866433,-1.415037,-2.6008108,-4.5018563,-0.24626046
4327,-377.27118,159.00334,-19.087091,37.827152,5.998381,3.186529,9.71598,-1.6893204,-3.3039436,0.67471063,-3.4275582,-4.925308,1.9491179
4328,-321.76044,133.23543,-70.099014,38.45752,0.20277989,0.55810916,-1.7691019,-6.379083,3.4676578,-4.6066074,-7.614755,-0.86671054,2.149146
4329,-393.9677,159.13101,-16.95631,27.46763,9.976431,3.8745735,3.4152663,-5.0460653,-9.115849,-2.4820027,-2.2430708,-6.9384503,0.63751066
4330,-381.50824,162.01588,-18.751225,31.45198,7.358164,2.2289655,3.299463,-6.3449297,-8.672905,-2.0721686,-3.9597073,-6.5110164,0.3636588
4331,-428.33374,128.83862,-18.562052,30.159332,6.7368197,7.508439,7.460283,-6.8314166,-6.8319383,-0.13703837,-0.51055783,-4.4787555,-0.20276198
4332,-370.6374,150.604,-37.022217,30.232216,0.79428715,-0.031971235,5.5371785,-6.6649485,-8.083546,-4.0250287,-3.3378806,-5.092018,-0.55911255
4333,-392.84033,173.05644,-1.3408257,19.588587,8.112989,6.7620053,-7.985207,1.1632911,-4.8221474,-5.959909,1.7450103,-11.650099,-1.1681101
4334,-401.04944,156.65651,-12.683508,31.569447,12.441878,8.314096,3.8233507,-9.406513,-6.99277,-3.0609803,-5.057575,-7.584145,-0.27043277
4335,-390.22287,148.3944,-24.27201,34.109947,2.6233482,0.4126259,6.399167,-8.598924,-6.97775,0.3191641,-1.7801307,-5.1996336,0.41886207
4336,-408.31888,148.36052,-21.927168,22.411598,7.931725,5.3855777,5.912079,-6.1687407,-8.849991,-2.953276,-1.5754231,-3.7608426,0.9851356
4337,-401.0268,149.74771,-23.923445,25.83186,10.553797,4.643941,2.3231597,-4.1229944,-5.0035095,-5.378788,-5.068058,-4.413154,0.80759794
4338,-403.20782,148.39046,-24.655996,22.992968,6.3773894,1.4210443,3.2836518,-5.3944926,-6.727386,-4.671139,-3.2182653,-5.0537467,-2.2371285
4339,-458.55685,131.82535,-4.866458,17.817802,5.0422735,6.308868,8.82841,0.582381,-4.070729,-2.441125,-0.74860746,-2.535459,1.4771703
4340,-415.3555,152.18211,-10.10993,28.503017,8.049953,2.7417758,8.634927,-3.6737459,-7.7542186,-1.8631314,-2.371648,-4.788598,-0.044783235
4341,-439.57614,106.48726,35.43888,2.5949717,13.8652115,14.132488,-11.984864,-3.9406216,-9.794711,-11.855082,1.7099966,-3.6769972,1.5354109
4342,-402.13492,131.82835,42.84065,3.0302296,8.7908745,0.023150025,-12.09267,-4.849778,-16.056786,-9.909283,-4.3679,-7.3716693,-0.95013255
4343,-411.1289,123.403656,39.47058,2.6006534,8.314938,0.08738252,-8.063784,-0.60986036,-12.0420685,-7.981145,-6.296559,-8.331513,-0.45661357
4344,-407.94815,128.62532,43.58741,0.67380035,4.251055,-0.949091,-7.8856177,1.6639062,-10.739681,-8.798808,-5.8004236,-7.735331,0.57724375
4345,-397.60315,137.824,43.926743,-1.8069963,3.4155111,-1.7029041,-11.8124075,-5.1984315,-17.52567,-12.539809,-6.4302063,-8.974802,-2.511405
4346,-402.35062,132.10896,43.26316,-1.1233371,2.915329,0.38708803,-9.779386,-4.566142,-17.57063,-12.488889,-4.741246,-5.1661944,2.1513388
4347,-432.86398,110.42365,51.305668,10.804753,11.053054,8.365077,-9.723827,-2.07094,-13.592557,-13.030212,-3.9737551,-9.832894,-1.474827
4348,-412.5266,120.69578,37.87873,3.8065689,13.075651,4.766055,-9.046094,-3.0293355,-14.822236,-11.82399,-6.2139287,-6.7296767,0.034938168
4349,-357.77814,159.48013,23.790916,-14.006338,11.9474745,5.4170856,-14.334073,-9.184803,-19.808546,-20.286287,-11.738418,-6.1792994,0.07570239
4350,-413.0633,121.80623,40.116226,4.704211,9.983019,2.2162857,-6.6051526,-1.9108492,-14.466308,-10.446037,-6.31902,-5.9501963,0.87247336
4351,-391.7503,141.1217,43.484573,1.9486868,7.9757066,-0.511013,-11.52034,-5.974863,-17.981323,-14.778758,-9.412023,-9.525784,-1.0798877
