,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35
5712,-439.2655,140.07271,2.8775196,32.992756,-1.4899112,21.910833,-2.4771523,-2.598093,1.0335578,-5.549626,-1.3329843,3.2336912,3.8859715,-579.33826,137.19519,-30.115236,34.482666,-23.400743,24.387987,0.12094017,-3.6316502,6.5831833,-4.216642,-4.5666757,-0.6522801,-716.53345,167.31041,-64.5979,57.883415,-47.78873,24.267048,3.752591,-10.214834,10.799827,0.35003406,-3.9143956
5713,-457.087,135.31287,-7.3138714,35.20613,11.045245,25.558477,1.1056157,-1.2277122,2.376554,-6.6184754,1.4041818,9.141517,5.0906086,-592.39984,142.62674,-42.520004,24.160889,-14.513234,24.452864,2.3333278,-3.604266,8.9950285,-8.022657,-7.7373347,4.050908,-735.0266,185.14673,-66.68089,38.67412,-38.9661,22.119535,5.937594,-12.599296,17.017687,-0.28532308,-11.788243
5714,-439.78363,164.61488,13.471636,24.02312,-14.617122,25.570345,-4.6199565,-2.279123,3.532947,-12.178749,3.7335253,5.6070023,-2.6671324,-604.39844,151.14325,-10.551486,38.640244,-40.18746,30.190298,-2.3408337,-5.812071,15.711697,-15.912274,-1.8734773,8.274135,-755.54175,161.69473,-49.191723,78.827705,-70.37776,32.531136,3.4712365,-21.523767,31.623972,-14.038797,-10.147612
5715,-459.78223,156.68933,15.540093,21.991974,-11.124631,20.979452,-4.9680476,-2.0419073,6.662878,-11.260517,1.1791813,8.912285,-3.8565257,-616.47156,141.14922,-6.4518824,33.116608,-32.10408,25.947498,-2.92614,-8.704785,17.923395,-12.439698,-7.7331038,12.76881,-757.6208,147.6011,-39.568485,65.22069,-58.05158,28.873636,5.778645,-26.628181,30.36309,-4.7065945,-20.501915
5716,-458.6907,164.71962,21.029903,28.13639,-12.10984,19.432798,-0.013885427,-10.026127,-2.9319842,-11.983301,0.6352223,-0.3073572,-5.188367,-623.4104,143.68971,-7.106488,40.24623,-31.542643,19.446686,10.012241,-7.094142,9.051317,-12.618525,0.9425799,4.8810096,-767.1,150.7962,-47.352722,71.78887,-50.989323,9.434444,17.106382,-16.145458,21.66984,-13.561102,-3.9384296
5717,-514.5088,135.02109,23.419218,21.572716,-4.085926,18.025055,6.5620413,1.148714,3.385938,-1.4195474,5.478109,7.3169785,-0.8242906,-649.52985,111.60186,1.8464986,25.658642,-22.11098,11.463013,5.4133277,-2.2372234,4.8054852,-6.897656,-1.8388695,8.14127,-761.13165,109.75536,-23.812147,47.769623,-33.573994,6.0496864,7.6505504,-7.0427084,11.703141,-5.0587864,-9.980138
5718,-494.63406,148.21635,34.135612,24.758596,-6.314152,13.179044,-3.346447,-3.1031876,6.6735067,-5.784837,-8.868872,5.772525,2.0280478,-642.85046,114.080734,9.377017,31.072746,-19.493193,16.52549,-0.24326007,-9.776693,12.458344,3.0840354,-14.641397,3.7444777,-756.9312,104.70372,-21.69573,50.565945,-36.018684,16.76875,9.533433,-22.235037,9.374309,17.725433,-18.385876
5719,-453.8748,157.74341,4.3849254,32.540356,-0.9284852,26.71234,-3.3993058,-10.183421,0.4134307,-5.62293,-3.915839,1.2341633,-0.59448534,-611.61816,153.35849,-28.155434,33.46884,-27.640827,30.111645,6.7841153,-10.596852,6.0363607,-1.7070922,-5.150002,1.8286486,-764.9766,181.51392,-61.62428,61.109673,-57.75247,23.327532,17.380966,-16.633213,7.7434535,3.44291,-6.9786506
5720,-428.6319,163.67557,17.357653,19.440546,-16.872845,24.790377,-2.6969764,-3.7509289,2.1801484,0.3366867,-2.9741125,4.273378,2.7213907,-592.3075,146.31792,-2.0828934,36.31339,-41.66322,27.487354,1.0539523,-5.9310765,1.8434614,3.3107991,-7.2474914,1.5519869,-738.6254,148.40083,-38.396282,77.97661,-69.15057,26.433401,6.985029,-7.7745385,-1.4673377,10.5582905,-8.799478
5721,-518.9388,131.04968,28.56424,30.012205,5.003009,15.149654,-1.6095067,-2.4240468,2.9351366,1.7652718,-0.07335165,4.809603,3.0264266,-649.98846,102.48544,-1.4479674,25.009197,-10.146646,16.75916,0.81453925,-5.359183,1.1698648,1.8386233,-4.882954,1.7831762,-752.4739,103.93341,-26.457165,35.155846,-26.905806,15.94462,6.173722,-6.5290475,-0.6687584,6.7215776,-6.66613
5722,-439.44604,150.0836,0.976298,24.341125,-4.9528575,28.412846,-4.371096,-6.7738113,1.829003,-4.144985,0.28293988,6.1501656,-0.94860876,-589.5296,149.10728,-23.364826,29.293983,-33.365707,32.783943,2.4027154,-8.602814,5.9739885,-4.427925,-5.867226,7.0987744,-738.6369,172.47212,-52.658813,62.659683,-66.14964,30.381226,11.005529,-14.576803,10.401914,1.4393008,-12.966001
5723,-424.52914,152.08197,11.202898,34.563263,-12.253139,31.654047,-8.581701,-10.912515,3.2576425,-4.3658166,-2.1647894,3.0973725,-4.2398386,-576.6111,140.87907,-23.360363,46.8164,-43.90719,40.235752,2.3308122,-14.170156,7.6234593,-2.2010276,-5.2621617,7.33721,-717.4903,164.23946,-70.17676,90.72359,-84.142944,37.904938,16.500967,-21.793617,9.824488,3.0611336,-12.599372
5724,-430.43158,147.80058,5.452527,29.043743,-14.248961,28.72952,-3.3238585,-11.321658,2.3934057,-6.0981817,-8.062013,8.773374,-0.69268787,-578.23224,142.34805,-23.591217,43.2927,-42.978485,32.05338,7.9978,-13.715065,8.491587,1.9638312,-16.835386,9.466061,-720.5802,165.93925,-66.88393,86.27119,-75.03186,24.05558,21.712866,-22.20665,6.527756,18.799217,-26.301447
5725,-420.0362,152.70325,3.6555443,22.103113,-15.317555,32.12422,2.2296457,-15.681192,-3.5742774,-7.802764,-7.9413633,5.8583293,-0.27880782,-572.73944,149.04771,-18.447567,37.420666,-47.441776,29.894579,17.910837,-12.1069145,4.228486,0.13859908,-13.799692,6.1371374,-721.7871,167.49529,-55.86824,84.86245,-77.336365,11.983741,30.017752,-16.3354,4.089887,13.938291,-19.936829
5726,-409.77435,153.0605,8.355859,38.014645,-16.235884,20.01345,-6.3289156,-16.437214,1.293663,-5.4781356,-9.487031,2.271421,2.0178337,-562.83484,144.70465,-29.658787,54.250526,-36.249332,26.342365,10.108296,-17.730875,6.771798,4.008895,-11.758451,0.25358713,-707.5396,174.36343,-83.90932,90.499855,-62.5917,16.234068,27.839172,-24.502674,2.7629023,15.767347,-12.012039
5727,-424.54834,155.88841,-1.0619445,30.11968,-10.076427,31.169937,-1.2424984,-22.487856,-0.19470336,-8.574675,-10.137185,1.6502159,-1.3310122,-580.43677,156.95035,-31.181627,40.196106,-41.246365,32.412437,21.245358,-22.293154,8.379971,1.5625113,-11.787401,2.9812279,-737.3871,188.13196,-71.37773,81.442474,-73.658806,11.167079,43.53851,-30.673126,6.81746,13.349913,-14.768629
5728,-408.85745,157.84576,1.6699278,29.382116,-19.636765,25.6634,3.3836396,-15.501826,2.5010347,-5.03518,-8.364704,6.3303432,2.0516436,-566.70325,156.17583,-27.712189,49.01888,-45.300163,22.279764,18.885464,-18.00286,7.536215,3.3295245,-14.695048,4.2786994,-722.8791,183.88802,-76.73108,94.319046,-67.579926,3.3942971,36.888325,-25.539072,4.2066903,18.02457,-18.973747
5729,-420.88934,156.53058,-3.3206224,35.503117,-12.919976,26.079695,-2.0903518,-15.549578,1.129758,-5.660993,-11.468815,3.169272,-1.5423169,-577.4199,159.85121,-38.82374,48.423096,-38.999672,28.17005,13.459227,-16.679337,6.7907505,5.8078227,-14.638087,4.711589,-737.2712,198.67494,-87.24685,87.42276,-67.169716,14.710821,30.138563,-23.470087,0.9829284,20.445911,-19.349674
5730,-423.8585,141.92401,-7.6636276,31.323439,-13.296234,27.999832,-2.0254104,-9.65167,1.4067581,-5.8860373,-2.7130845,8.64646,0.5431182,-565.78253,149.58763,-38.98707,44.61967,-41.296062,30.025244,7.6262603,-11.058429,7.292795,-3.1729531,-11.359544,8.103341,-715.37024,188.57469,-83.606735,85.91573,-71.32131,22.398981,18.684689,-18.351225,10.465748,8.186591,-19.462887
5731,-415.45142,144.49901,-3.9224916,29.1142,-17.552599,18.29083,-4.423207,-7.674118,2.4848135,-7.6974897,-4.701227,5.196172,-0.13534135,-559.9504,148.4215,-33.036694,46.6668,-35.84343,22.714035,3.2509122,-10.158933,10.182303,-2.9962628,-9.897399,5.3315134,-708.37195,181.4582,-79.70349,82.51022,-58.55746,19.463123,13.409843,-20.341234,13.178568,6.901136,-15.228912
5732,-447.39465,143.36568,-10.773575,33.048397,0.20446728,20.734617,5.3909183,-0.31940398,1.2473316,-8.389078,2.592174,12.4979725,5.056206,-590.7603,154.13927,-43.82197,32.84393,-20.53015,15.343697,5.710323,-1.5667362,9.636411,-10.981253,-9.905797,7.4417653,-744.89954,197.96124,-76.6659,53.37408,-35.873844,9.633374,7.2770586,-11.203148,20.617666,-1.0754555,-17.347563
5733,-459.1046,125.29369,-11.613874,33.6835,-1.1174822,27.948421,7.537417,3.773578,3.9783406,-9.2524605,-0.10666255,15.513094,3.9776058,-584.3984,136.90758,-45.297375,34.80098,-29.0659,20.411001,3.763839,-0.20476304,13.230801,-9.145798,-15.619758,11.535489,-721.30585,182.20494,-80.09835,63.86688,-49.476906,16.647163,3.9686022,-13.435563,22.376596,6.4739604,-27.155247
5734,-438.5478,148.88686,-11.4827,16.39322,-10.1467905,29.896498,-2.6754432,1.2802944,3.5284505,-13.868467,3.2103636,12.151278,-0.24111198,-587.4347,160.36954,-27.875925,26.540014,-40.04329,32.571945,-3.9557369,-2.2481568,17.396917,-17.07883,-8.940915,12.39239,-747.80414,188.24547,-54.41594,66.583305,-72.61523,36.52768,-1.707581,-19.645075,34.47575,-8.1379175,-21.333305
5735,-428.43704,162.0453,-3.3560455,28.214966,-10.57382,25.311226,9.818251,-2.9376974,-7.6388173,3.706018,6.324045,-0.5055929,2.5468338,-590.4823,165.40135,-31.57101,38.788788,-35.885048,15.492977,12.755948,4.701121,-11.344835,-2.6180274,6.8296375,-3.0524263,-755.8837,196.97235,-70.359795,74.673836,-51.37803,2.7370293,8.054827,16.045956,-8.726808,-9.447666,9.882064
5736,-412.12274,160.40027,10.175438,36.31294,-11.03646,32.852943,-4.7749767,-19.594217,-2.9044156,-5.6448293,-4.7822537,1.2685705,-1.8079764,-572.523,150.22484,-26.1375,47.3494,-43.8894,37.627922,14.819243,-16.689804,2.7404134,-0.8625751,-6.050824,3.076547,-722.7479,176.36234,-73.4869,91.2388,-81.51731,22.808678,31.509045,-19.430216,3.6029887,5.18825,-9.127372
5737,-442.60934,158.0704,8.736869,37.499508,-11.612664,21.639452,-1.3767158,-11.85622,2.4498086,-7.5782146,-5.849727,6.9052544,1.1901804,-600.6798,149.33356,-28.762638,49.112167,-33.252117,23.016167,10.479504,-14.306029,10.028024,-1.7284873,-12.75498,5.715073,-750.01337,178.09619,-77.87481,82.36429,-56.268284,12.536663,24.785532,-24.334053,11.756511,11.026494,-18.470053
5738,-422.22516,122.73014,-42.785423,27.770147,-7.965317,26.949772,5.6028643,4.212181,6.7109365,-5.022242,3.7312646,3.884451,-1.9285691,-544.95526,165.51555,-70.55557,35.735466,-34.91509,21.346909,1.3906835,-2.4987552,11.733179,-8.753507,-0.15318635,5.81302,-710.4708,236.07112,-106.29104,70.65055,-56.261993,19.956224,3.8894386,-14.231935,20.486687,-8.60032,-5.966206
5739,-438.18787,150.26257,5.151989,27.358006,-13.235263,22.265493,-4.4763474,-4.1208906,0.060125295,-8.508186,2.3114064,1.1004575,-3.9156587,-588.45044,145.1106,-22.206015,40.59327,-35.500755,26.741842,-0.35545695,-4.181016,8.568312,-10.8195915,1.2109483,5.0161166,-733.56104,167.31664,-62.799286,76.094025,-62.2426,27.0973,3.825559,-12.749327,19.387903,-12.03054,-3.8051682
5740,-453.18408,156.555,10.695576,24.952717,-6.089573,29.003355,2.7644312,-12.113044,-0.79025525,-0.7470827,1.3948269,1.9745218,1.2208792,-609.73914,145.8594,-14.257144,31.04229,-35.092934,26.238928,14.877474,-11.322786,-0.04317253,-2.1419094,-0.5796948,0.75364256,-755.59845,160.11653,-45.299435,66.13522,-61.33186,11.361453,26.20026,-11.279615,2.0987365,-1.5622144,-1.3333375
5741,-451.08047,164.7357,23.818682,24.221872,-9.869712,27.095581,-1.3577706,-10.409682,-0.003971817,0.014986255,-1.7047833,-1.9471292,2.900905,-615.8161,140.91704,-0.40319386,34.091583,-36.965294,28.453352,9.051913,-10.405712,-0.018958142,1.7197695,0.24234603,-4.848035,-756.73315,141.32022,-34.494778,71.05687,-65.41865,19.401442,19.457624,-10.386754,-1.7387278,1.4774232,5.09038
5742,-468.4084,140.46144,11.160614,28.004242,0.90780234,20.699802,-3.7204878,-4.594771,0.08828743,-2.3090274,2.2630124,8.379213,0.16563554,-608.8699,129.30083,-16.843628,27.096441,-19.792,24.420288,0.8742824,-4.683058,2.3973145,-4.57204,-6.116201,8.213577,-738.17065,146.14447,-43.94007,46.88844,-44.212288,23.546005,5.55734,-7.0803723,6.9693537,1.5441614,-14.329779
5743,-434.2336,161.2347,19.541977,18.551191,-14.440013,28.593609,1.954088,-11.871118,-7.0462036,-3.6260846,-3.254062,3.43782,-1.0464468,-595.4684,141.69273,0.99078494,32.991203,-43.033623,26.639524,13.825205,-4.8249145,-3.420119,-0.37202212,-6.691882,4.484267,-737.161,140.70195,-32.00042,76.024826,-69.67315,12.814319,18.65012,-1.4047954,-3.048097,6.3198605,-11.176149
5744,-442.17377,159.37497,8.1451025,26.081745,-7.548692,21.384348,-1.6787187,-8.305506,2.7837296,-2.2636456,-1.839127,4.691291,1.7180898,-601.54877,151.22987,-17.936642,33.63044,-28.93304,23.06307,6.6267867,-11.089234,5.047375,-0.42451862,-6.5304184,2.9732013,-752.77856,169.16653,-51.567078,62.56348,-51.99611,16.436281,17.716022,-16.13661,5.471894,6.1059003,-9.503619
5745,-497.31082,142.70554,23.990257,28.559523,-1.9673724,24.26475,4.114884,-5.8734617,-0.39423046,-0.12090102,1.6497622,2.867062,2.7097993,-640.0163,118.71527,-4.5692663,30.526896,-26.232122,20.149864,9.988346,-5.479232,-0.27332932,-1.770663,-1.2173002,0.15726289,-758.7316,123.28454,-35.09616,56.75902,-46.381992,10.161521,15.467576,-5.2059016,1.4973334,-0.55336314,-1.3745629
5746,-442.59265,158.2172,10.824232,34.003815,-9.295523,23.475262,-1.9149297,-14.095269,-0.87900335,0.3283677,-3.1141248,-0.32614398,0.98235905,-600.8099,147.39297,-23.17958,43.29934,-32.770782,25.39019,12.180339,-13.216266,-1.207371,3.4424925,-2.78798,-1.3085032,-748.2029,170.57254,-66.47892,76.07012,-58.160976,13.209852,25.396603,-12.008896,-4.649863,6.230472,-1.479477
5747,-470.26086,155.36626,8.952329,21.554796,0.31836617,20.521585,3.5407605,1.0099872,-2.6614783,-2.3251092,10.60814,3.1488097,-3.4749126,-625.6272,146.41394,-12.602468,21.23643,-20.20322,16.980827,2.5307734,3.6714654,-0.33636928,-12.9332485,7.45933,6.623722,-772.041,159.01639,-33.838898,41.43965,-37.184048,14.450054,-1.1406918,4.007835,12.596879,-20.392578,0.8356078
5748,-477.54153,153.05699,14.342846,16.050999,2.2011693,22.811317,2.7894206,-13.521081,-2.84078,-7.359541,0.06376545,6.709284,-1.1556195,-630.59845,138.71414,-1.7081523,13.849829,-20.61015,20.021896,16.310501,-10.680301,4.5187607,-7.423307,-6.645518,7.8649035,-769.31256,140.42227,-15.557982,34.45998,-40.632042,3.7113957,26.990803,-15.19906,11.942067,-0.7777884,-14.510423
5749,-461.60608,160.00485,18.392252,33.665382,-2.4207585,29.46082,-2.103177,-11.722154,1.6867734,-6.860459,-2.7845566,2.3169653,-2.5578525,-621.61084,141.6126,-15.273128,36.08614,-31.88158,31.563997,9.618977,-13.408926,8.547232,-4.075902,-5.1015215,4.8748174,-763.22345,156.88573,-51.359264,67.96772,-63.445576,21.945023,23.0279,-21.95616,12.623134,1.0256197,-9.97634
5750,-466.56055,157.18399,13.372976,28.566391,-1.6944293,19.523735,0.75418055,-3.5037634,-3.3541586,-5.861925,7.876435,5.183494,1.3405937,-623.7445,143.81102,-15.193414,30.260822,-21.218163,18.769554,4.2579446,-0.1496051,2.5077672,-13.73836,2.6929402,3.8429005,-767.55554,159.00443,-45.45424,51.47898,-39.98772,14.511609,4.4075494,-2.6573718,16.246128,-16.4313,-1.1499602
5751,-477.26312,143.97078,24.427853,27.218798,-3.5046585,24.187214,1.164281,-12.74896,-1.4094349,-3.8666644,-2.6118581,3.8519232,1.7616547,-621.2339,119.54293,-2.7909477,30.723455,-27.691874,23.022934,13.91324,-11.339524,2.4572296,-1.2548068,-6.463781,2.0902684,-740.77686,122.33389,-33.514404,58.415325,-50.714806,9.109693,25.252764,-13.796754,3.7120364,5.2089744,-8.5540495
5752,-481.2365,154.54709,31.959177,21.96144,-7.2389016,16.685411,-2.644008,-9.321391,-0.95849055,-5.020515,-7.5280156,3.1431296,-1.5966126,-635.7836,122.58791,9.997737,29.200338,-23.92431,19.329418,6.677384,-8.362901,4.0620246,2.5075004,-10.671145,4.7397423,-758.3715,112.59018,-19.202604,53.124653,-43.253735,12.652035,15.040284,-12.424925,1.5545243,13.178645,-15.410887
5753,-458.56583,171.35378,24.359783,24.14513,-6.7152276,14.362939,-2.7534182,-14.410813,-2.7337694,-2.0031593,-6.5818753,-1.4843141,-1.6324981,-629.9196,146.99399,0.21465413,30.860355,-21.078165,17.116358,11.657395,-11.677045,-0.7306102,4.578716,-5.097561,0.14818397,-776.9136,146.77933,-30.6457,51.938522,-38.194523,5.458961,23.334438,-10.946433,-5.3093266,9.676277,-5.245746
5754,-503.55283,147.09322,27.744095,24.548756,-4.633373,20.127422,3.7715218,-7.7368546,-1.0155534,0.6581098,-0.95081705,4.922553,-0.054117296,-650.64606,119.34914,3.19534,29.182125,-24.760798,16.355902,11.508375,-6.7213,-1.6736633,1.6089274,-5.8733697,4.9766703,-769.9951,116.153786,-25.98679,53.942924,-41.1167,4.8475246,18.229677,-5.047638,-3.2825909,7.4822974,-10.8500395
5755,-456.02435,137.16344,18.183115,37.859333,-11.906322,26.379667,5.163792,-8.035043,1.3611908,2.1058047,-1.123685,1.410735,2.0615034,-593.1878,118.980316,-19.676214,49.76565,-38.28599,21.215876,13.198835,-9.396233,-0.7446143,3.2294896,-2.5344195,-0.65076846,-712.16815,138.65654,-69.44187,88.05164,-59.501858,8.017039,22.595068,-8.65162,-3.9741042,5.76391,-1.8836517
5756,-438.9953,166.11278,10.062493,22.019697,-12.3760805,19.233847,-0.355399,-5.781461,0.6705841,-4.3753886,-5.848708,1.6259137,-4.9796877,-605.10803,156.05028,-11.957204,34.39578,-31.609928,19.589245,5.4260616,-6.452045,5.045973,1.4733199,-7.4746222,6.6056013,-761.1583,168.00746,-46.352985,66.0057,-51.199173,14.163186,11.878106,-11.498018,3.572653,8.947942,-14.080223
5757,-449.27405,160.06369,21.791546,32.993126,-10.960131,21.502747,0.09299669,-13.040843,-2.406954,-2.7821088,-3.715007,3.017406,0.58515686,-609.3377,138.27217,-11.201582,43.953255,-32.462875,21.40975,13.13384,-10.633889,0.37515423,0.93289834,-6.732413,2.432249,-747.6099,149.47374,-55.154835,76.41613,-53.872635,8.275911,23.767727,-11.009043,-0.5577441,7.6653113,-9.164661
5758,-466.54758,154.35892,14.243734,24.70622,-8.665365,14.871103,0.627478,-3.6317713,1.6195542,-2.5545347,-0.84215546,5.042938,-2.3523233,-620.9065,140.11519,-10.462486,33.371582,-23.536467,14.243624,4.2592497,-5.2513256,4.174088,-1.712379,-5.8850937,7.395262,-761.02167,150.57768,-43.834072,56.908054,-37.78009,9.984375,9.510574,-9.425414,5.8864675,4.1727147,-13.280355
5759,-456.98688,161.52475,19.255922,29.448599,-5.1078296,23.10342,-1.5786662,-12.952987,-1.9774346,-1.9773672,-2.4051945,4.2002997,-3.9750795,-618.5116,142.26883,-10.192674,34.556427,-28.211246,24.682085,11.374321,-10.975552,-6.7832574e-05,0.42782748,-6.6054935,8.175379,-760.78046,152.4615,-44.7491,62.767673,-52.893333,13.307763,22.349874,-10.975484,-0.4278958,7.0333214,-14.780874
5760,-501.67636,139.20613,28.193129,22.847908,-4.3176455,15.668473,3.4361205,-0.45034698,3.240473,5.304832,-1.9323483,5.4730754,5.210358,-640.88257,111.01301,5.3452206,27.165554,-19.98612,12.232354,3.8864672,-3.6908202,-2.0643587,7.2371807,-7.405424,0.26271796,-751.89545,105.66778,-21.820333,47.151672,-32.218475,8.345886,7.5772877,-1.6264614,-9.301539,14.642603,-7.6681423
5761,-470.11575,153.97462,17.50745,26.098934,-4.760892,24.070816,3.504812,-8.902538,-2.0715451,-5.8268776,-0.46685797,4.297837,-4.0295873,-624.09033,136.46718,-8.591483,30.859823,-28.831709,20.566004,12.4073515,-6.8309937,3.7553325,-5.3600197,-4.764694,8.327424,-760.55756,145.05867,-39.45131,59.691532,-49.397713,8.158653,19.238344,-10.586326,9.115353,-0.5953253,-13.092118
5762,-429.79495,169.1205,13.870831,24.149466,-15.391143,22.792814,-0.9113316,-15.107322,-4.123937,-1.1023499,1.5196307,3.5160098,0.49246052,-598.91547,155.24968,-10.278632,39.540607,-38.18396,23.70415,14.19599,-10.983385,-3.0215871,-2.6219804,-1.9963795,3.0235493,-754.16516,165.52832,-49.819237,77.72457,-61.888107,9.50816,25.179375,-7.961797,-0.39960694,-0.6256006,-5.0199294
5763,-447.6221,157.41954,18.754427,22.483755,-14.721553,23.137016,3.1259997,-13.6866,1.1875783,-3.4820259,-7.335413,4.367838,-3.248205,-605.0417,138.66512,-3.7293262,37.20531,-37.858566,20.011015,16.8126,-14.874178,4.6696043,3.8533874,-11.703252,7.616043,-743.7068,142.39442,-40.934635,75.06388,-57.869583,3.1984153,31.686779,-19.543781,0.81621677,15.556639,-19.319296
5764,-462.8788,138.10184,16.474443,29.007515,-10.616603,17.184523,0.13591191,-7.4589934,-0.045144208,-5.066438,-1.9653714,4.1879306,-2.4193068,-600.98065,121.627396,-12.5330715,39.624123,-27.801126,17.04861,7.5949054,-7.413849,5.021294,-3.101067,-6.1533012,6.6072373,-722.60803,134.16046,-52.157192,67.42525,-44.849735,9.453704,15.008755,-12.435143,8.122361,3.0522346,-12.760538
5765,-455.3835,136.04659,17.263176,31.396507,-5.679646,29.478643,-2.710721,-8.600405,-0.79616183,-3.2314508,-3.8915007,3.7276635,-3.542278,-591.43005,118.78342,-14.133329,37.076153,-35.15829,32.189365,5.8896837,-7.8042436,2.4352891,0.66005015,-7.619165,7.2699413,-710.21344,132.91675,-51.209484,72.234436,-67.34766,26.29968,13.693928,-10.2395315,1.7752392,8.279214,-14.889106
5766,-439.19785,145.76805,17.914198,25.733051,-6.950719,19.865297,-0.7157853,-15.785831,2.2272215,-7.239608,-6.7569785,0.23295958,-1.4847044,-584.9658,127.85384,-7.8188562,32.683777,-26.81602,20.581083,15.070045,-18.013054,9.466828,-0.48262948,-6.9899383,1.7176639,-712.8197,135.67271,-40.50263,59.49979,-47.397106,5.511039,33.0831,-27.47988,9.949459,6.5073085,-8.707602
5767,-450.11926,151.19609,20.223751,35.936665,-16.588373,12.093764,-0.8159369,-7.229396,1.7768269,0.067875944,-5.4328904,3.6782968,0.2166198,-601.3154,130.97234,-15.712911,52.525032,-28.682137,12.9097,6.41346,-9.006223,1.7089508,5.5007663,-9.111187,3.4616773,-732.2877,146.68526,-68.237946,81.20717,-41.59184,6.496242,15.419682,-10.715174,-3.7918155,14.611954,-12.572864
5768,-454.06146,147.7711,21.29239,31.437593,-9.67351,19.741768,-4.030442,-9.251637,5.1881237,1.9976077,2.5457044,3.9961898,-1.7804973,-601.8326,126.478714,-10.145202,41.111107,-29.415281,23.772211,5.2211947,-14.439761,3.190515,-0.54809636,-1.4504851,5.7766876,-728.3113,136.62392,-51.25631,70.52638,-53.187492,18.551018,19.660954,-17.630276,3.7386112,0.9023891,-7.2271733
5769,-429.2292,167.70628,14.360498,25.516106,-14.623561,22.24037,-5.517645,-9.946255,6.711359,-4.030322,-4.414917,4.289509,-0.0995334,-596.9354,153.34578,-11.155609,40.139675,-36.86393,27.758017,4.4286094,-16.657614,10.74168,0.38459498,-8.704426,4.389042,-750.2812,164.50137,-51.295277,77.0036,-64.62195,23.329407,21.086224,-27.399294,10.357086,9.089021,-13.093469
5770,-488.07135,142.2503,20.75583,14.051793,-11.557101,12.671134,3.353927,2.5523562,8.308732,5.3258376,-3.1575024,2.9950674,2.6086485,-630.32166,121.494484,6.7040377,25.608894,-24.228237,9.317207,0.8015703,-5.7563753,2.9828937,8.48334,-6.1525702,0.3864191,-751.8161,114.79045,-18.904856,49.837135,-33.545444,8.515636,6.557946,-8.739269,-5.5004463,14.635911,-6.53899
5771,-502.7278,133.85197,15.7862215,21.779577,0.17115504,20.843372,5.545682,-4.339862,1.6949751,-0.7069475,-3.3246741,8.821701,-0.16504058,-636.5798,118.06575,-5.9933558,21.608421,-20.672215,15.297689,9.885544,-6.0348377,2.401923,2.617726,-12.146375,8.986742,-754.6455,124.05911,-27.60178,42.28064,-35.96991,5.412146,15.920381,-8.43676,-0.21580346,14.764101,-21.133114
5772,-460.3468,161.22978,25.43447,28.17607,-11.62594,19.986206,-1.0909628,-7.3237724,0.96601176,-0.08502205,0.03142758,-1.478578,-1.2292365,-621.57654,135.79532,-2.7416055,39.802013,-31.61214,21.077168,6.2328105,-8.289784,1.0510341,-0.116449445,1.5100055,-0.2493414,-757.37195,138.53693,-42.543617,71.414154,-52.689312,14.8443575,14.522594,-9.340818,1.1674837,-1.6264552,1.7593467
5773,-506.7186,133.65378,25.56938,29.920221,5.6787796,22.224756,1.339961,-4.1345887,-3.906494,0.37646455,2.8387642,2.7393267,1.3254244,-640.3724,108.084404,-4.350841,24.24144,-16.545979,20.884794,5.4745502,-0.22809535,-4.2829585,-2.4622996,0.09943781,1.4139022,-748.4568,112.43525,-28.592281,40.78742,-37.43077,15.410246,5.702646,4.054863,-1.8206586,-2.561737,-1.3144643
5774,-460.13742,160.27661,19.064077,25.111416,-10.179426,18.50482,-0.6013154,-6.9405956,-0.4970104,-4.3297443,0.44954544,4.264421,-0.7164317,-620.414,141.21254,-6.04734,35.290844,-28.684246,19.106134,6.33928,-6.4435854,3.832734,-4.77929,-3.8148754,4.980852,-761.6266,147.25987,-41.338184,63.975094,-47.790386,12.766856,12.7828665,-10.2763195,8.612024,-0.96441466,-8.795729
5775,-455.68967,134.05354,-4.7824044,21.148823,-9.330171,18.92799,2.8543441,-4.0162106,2.8624341,1.4040815,0.331409,5.381424,0.89692533,-589.7432,138.83595,-25.931227,30.478996,-28.258162,16.073645,6.8705544,-6.878644,1.4583528,1.0726722,-5.0500154,4.484499,-728.57916,164.76718,-56.410225,58.737152,-44.33181,9.203092,13.749198,-8.336997,0.38568074,6.122688,-9.534513
5776,-482.92032,143.38535,24.89928,30.57793,-1.531415,18.271412,0.98937887,-5.3440385,-2.3935559,-4.299861,-3.6322372,0.42812735,0.7803423,-626.30566,118.48608,-5.6786485,32.109344,-19.802828,17.282034,6.3334174,-2.950483,1.9063051,-0.66762364,-4.0603642,-0.35221487,-744.79175,124.16473,-37.78799,51.912174,-37.084858,10.948616,9.2839,-4.8567877,2.5739284,3.3927412,-3.70815
